Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
1514,1.621258260165933e-22,0.9999342008266109,2.6273580817451393e-48,1.3709425250090755e-143,8.474591685347692e-15,7.595284815883288e-32,6.579917338072769e-05,9.298864975014018e-127,1.655243742155229e-45,1.3830039923933272e-183
1515,1.0,6.5177286103597786e-55,1.3239529892606608e-85,7.568764020322907e-148,6.5495571674466406e-18,2.2818048622830698e-91,4.0775168082017346e-40,2.563398753169617e-81,5.464449003980854e-147,2.6419237371963166e-104
1516,1.0,7.636259380003246e-26,1.9637622562164432e-38,2.0663046986695464e-36,3.068834710144169e-34,1.8516757072379046e-45,2.3850457695251892e-57,1.0346823302319186e-42,6.013243221775408e-64,2.7570938401700773e-75
1517,0.03137416365617949,7.317987961792935e-47,0.9686258363438205,3.2486009720393587e-119,6.930980376933208e-95,4.7302040481034123e-73,2.8295628147963112e-30,9.729763429435426e-222,1.6480433743762372e-133,6.402240320133723e-103
1518,1.0,7.838747735569255e-35,2.2436585946056766e-67,1.0208949700628823e-45,1.5066018650060173e-65,7.877883204076053e-68,4.370429981702296e-24,1.6609936737685092e-61,2.107830001943706e-64,1.0793365138593605e-54
1519,0.029482185866988905,7.30770828375088e-73,7.725733942342253e-47,1.5801541101517698e-12,2.4985886124888828e-48,1.197227034947183e-34,1.3696311167315776e-37,0.9705178141314309,1.259347680958654e-75,1.5004229722749e-76
1520,1.289746378304934e-61,8.087548579858745e-111,2.2565842354421915e-150,3.4636655700644474e-28,1.0,1.625446099105264e-76,7.882443067169258e-71,9.30431609795255e-148,3.9102863722806455e-181,2.9397234671757766e-90
1521,1.0258109135299125e-13,4.913287210856333e-106,1.3254875869071954e-93,1.7636683908986943e-76,0.9999999999998974,3.344425194435909e-106,4.2909033405128804e-41,1.917904686586969e-92,1.7904038358308194e-95,6.761654844655122e-101
1522,1.1178678273065925e-60,1.1956394663149567e-63,1.180585975024236e-95,1.1498580242572124e-29,3.466031846512411e-34,1.36889481704094e-23,3.856737237685053e-44,2.310508198572622e-44,3.418104754580845e-109,1.0
1523,1.9299726547312892e-16,7.231890306458391e-26,2.3006779974829333e-22,0.9999999999999998,1.9318363609169607e-36,1.8640239804639617e-28,1.9294008697116466e-76,4.2845878733963136e-42,1.5404248818826047e-33,8.338755123585011e-45
1524,9.603217433520462e-81,3.5560730465441704e-15,9.025706840542323e-121,0.0,4e-323,0.9999999999999964,0.0,0.0,5.011e-320,0.0
1525,0.00028938823787644886,0.9997106117621235,1.8177573172420984e-84,8.703077787045447e-79,3.5931097959928975e-88,4.0011226249356107e-134,2.1881235782935626e-25,1.3734740426983813e-239,3.464871944366235e-26,2.801355874100881e-126
1526,7.043491833719199e-29,6.803493842025742e-50,1.522174960369454e-82,0.0003452792001729654,1.615531388545703e-36,1.1476036544428989e-63,8.241494216396036e-32,0.999654720799827,8.779740510511187e-38,6.124542561560846e-32
1527,9.634599931195202e-31,2.6586299556725524e-15,3.0639060373778006e-118,1.4861817784156828e-100,2.9323017791162726e-50,0.9999999999999973,6.097079609376793e-55,1.7284734436541184e-74,3.7511821010000245e-126,4.310206218996976e-96
1528,1.615505963309185e-20,0.9997753463598585,4.0920868304580894e-36,6.729390596384247e-130,4.9942557713936267e-42,2.326390064690324e-16,0.00022465364014131876,1.1616048790132997e-192,1.544368312908264e-36,4.666133310369256e-159
1529,1.0,8.301335633325873e-39,3.207498180151445e-29,7.562470579118142e-20,7.390766389914625e-42,9.965075037243328e-44,1.982434922400551e-35,5.147409590453336e-50,3.425071492200277e-79,1.173225725352322e-48
1530,3.085183462296608e-107,1.466960659876775e-69,1.8572608207448775e-115,1.3881241862550433e-40,7.810591046614865e-69,4.649225738515452e-65,4.455797607782646e-82,3.3412498721063115e-89,9.214413637866928e-93,1.0
1531,0.490460001625639,0.4984726434486088,4.678582304081479e-28,8.974856114717054e-61,9.651916170613149e-45,3.3408005719416816e-45,0.011067354920764525,8.036029067978496e-90,4.987532957352839e-12,2.2072516130039917e-61
1532,0.9999999999999993,6.923621207289419e-16,8.175088415836188e-146,4.4052261305941336e-203,1.0507295506053696e-100,6.288907225127826e-138,4.220416949856941e-110,2.9828618187808097e-220,8.189373540850987e-195,2.317530967811131e-167
1533,0.9999999518668129,9.236449845310685e-12,2.492515280428075e-11,8.621851827575807e-35,2.9142956308437237e-44,4.8099025531737285e-08,2.831271787900918e-41,2.3430668736166467e-73,1.3683027324603968e-58,3.728904121665377e-60
1534,4.1190751355280446e-53,1.0,1.3657914808196356e-122,1.557641267468032e-73,1.0944979506800806e-184,3.235179225193982e-88,1.1023243609021866e-100,1.0237627393859304e-74,8.453900302592688e-109,1.4773211359176807e-82
1535,1.0,6.517732488237103e-52,4.3431614232201034e-82,4.503666913215032e-170,1.2106501172868489e-21,5.478919959440021e-70,1.3564304768162235e-36,1.4610073634945203e-125,6.864977601277906e-116,6.299524793227093e-124
1536,1.0,4.2781804439371076e-30,3.2177047225011536e-69,2.9157608433650422e-46,1.9683708953556297e-38,6.577066298538015e-70,7.7536731970648735e-62,5.432074234133192e-62,6.5925224195344265e-108,4.051402253530604e-91
1537,0.9999999999999982,1.5640543838760442e-17,5.8410868947159e-51,1.845782661474867e-15,1.3120065411114253e-46,4.392820399248268e-34,6.085136166886711e-44,8.150987716575165e-30,2.2666422415682538e-86,7.064598510733581e-29
1538,0.9999999999999873,1.1400865720287187e-14,1.2502295379527202e-32,3.3316887250611576e-145,1.1969521140821591e-31,4.406943252126621e-86,1.3407539627176284e-15,1.253317301778775e-165,3.985087539907875e-101,1.0353574004034391e-115
1539,1.0,9.525201042390785e-29,2.5542616879520557e-51,2.7733974357724308e-45,4.889694562428999e-44,9.677371634154369e-39,1.8234150656932265e-48,1.572715047119508e-47,3.055571012459255e-78,1.8005150364834204e-73
1540,1.6287258128898968e-89,2.1425524698519437e-68,1.0,1.325847334423878e-132,2.375465969516657e-134,6.320242062979488e-95,3.092223223796296e-140,2.771245274809956e-158,2.4923674123434715e-163,1.7159284097353708e-97
1541,1.0,8.400220876955304e-57,9.245132314765825e-59,1.1146903607892008e-287,5.1849051110607504e-49,1.498807169689744e-164,1.9042251470876883e-44,2.8416052339616804e-206,4.138446838839395e-123,1.4763476564350518e-225
1542,1.0,6.719889071655038e-64,5.003130901376214e-145,1.0933256431403215e-114,2.2707185482055694e-33,6.699195503866651e-53,4.344622929650868e-108,2.946330604297979e-161,1.1492246740816165e-183,2.1171505660120435e-133
1543,1.0,7.127137635316683e-54,1.2082935581488384e-39,3.0479032566698723e-46,4.939525666247648e-90,3.2229320802918553e-69,6.923415106832495e-57,3.2203830774961816e-188,2.4887023330529958e-201,4.083029563433288e-149
1544,1.0,7.200666347243342e-28,1.409647034264025e-69,7.324627876198809e-66,2.1082995517586373e-93,7.140098449081508e-53,3.195449479668754e-71,1.9001778271623927e-117,4.7627003998837196e-64,1.624117025137119e-94
1545,0.38561655565138053,0.6143834443486195,5.594411776906445e-38,2.3580726892749012e-32,2.533042527001392e-26,1.3941819834136747e-34,1.411680131219211e-17,4.5464156457348704e-48,1.22915865305351e-47,1.280759004038161e-28
1546,1.0,1.7005935519230135e-30,1.9846041795125288e-114,2.889368686651654e-187,5.9023961743861585e-58,5.788903851893637e-81,1.2911368449204176e-47,6.090224819750436e-248,1.2637739018215418e-170,8.002229304470514e-174
1547,1.0,7.916650090824854e-31,4.0078122608426084e-129,1.7349764982489642e-286,2.530591759095675e-97,2.8751505813456488e-114,4.08365222808816e-61,7.87805565587254e-257,9.58098182597694e-196,6.232938173471421e-195
1548,1.0,2.7277766262635418e-52,5.8820227125592694e-64,2.0073953217039e-210,4.4440543466051434e-63,3.365604918115273e-168,1.7803891814937596e-70,1.3432373896002053e-224,4.708773175531454e-108,3.931620295896786e-149
1549,1.0,1.1781437533127324e-100,5.328414530863029e-204,8.820227562047316e-202,9.217860887654859e-109,1.7194564053290397e-219,1.0258699151697658e-143,1.685340699341529e-174,2.2820872469278085e-258,1.2049819220773237e-209
1550,0.9999999984820886,2.506064969076717e-14,2.4763092473215763e-85,1.6030776062133675e-89,3.962830419288746e-35,3.7468601197053567e-22,1.5178862961396108e-09,1.542610307943879e-112,3.4024870935274652e-74,1.0478157967198508e-76
1551,3.757646046630619e-48,2.1062126035286343e-57,3.444115606356217e-67,9.138134137732953e-54,7.756477533524812e-70,8.829566023977281e-82,1.572594404369685e-36,3.494780037974528e-124,1.0,1.810540553170947e-43
1552,2.6135901849039492e-11,0.999999999973864,2.4854220470795767e-65,9.946010413736889e-26,1.2291815864661145e-70,9.581980648430782e-111,1.562136144001872e-76,2.5519554062766643e-53,1.419067084093618e-51,7.476513741685896e-96
1553,0.99999671037831,3.289621689987023e-06,1.3574341893498027e-66,2.6749701476049758e-25,4.466676279320789e-60,9.142159484132031e-55,9.206035312246061e-68,4.723350583945011e-94,1.6420895412954654e-65,1.1224554616987499e-88
1554,1.0,1.5635203352003483e-52,1.939224302463597e-114,1.5126793192059851e-151,1.1895608226413481e-65,5.997332636376614e-218,1.764004716610462e-49,1.1044194267291658e-115,1.8122881990470246e-114,6.761753261166859e-71
1555,1.0,1.2042133321922122e-106,2.4845178308113912e-79,8.660073007782176e-74,3.9947339841532284e-24,3.27312392983107e-19,7.134852387023402e-99,6.991548471063484e-89,4.317751647789979e-102,2.0853573896341673e-43
1556,0.9977467902515639,3.268909554487581e-31,3.212737070518439e-83,1.8021856946367884e-103,3.4749310587084406e-97,2.831898150326873e-05,1.7451824054746702e-73,0.002224890766932807,7.307607079758549e-88,2.594873610161742e-102
1557,0.5380920630406969,3.047472702399974e-16,2.9591738274713624e-82,0.4619079369593027,2.6833685705859434e-25,1.9856388984299573e-41,2.1762980174032584e-45,3.640907282376644e-117,1.0121480298965962e-93,2.0979601452986186e-72
1558,2.933439711784379e-30,1.6994182534974713e-40,5.312075173143509e-41,8.322376541310139e-178,5.874786291170293e-49,7.008224371800344e-86,8.020740914215968e-27,6.616689285437578e-125,0.9999999999999598,4.009285794664182e-14
1559,0.9999853366028576,1.8065744739745959e-44,2.0555281261639568e-100,6.824633436408423e-169,1.4663397142472137e-05,5.492186564393741e-101,2.6535487032073314e-37,7.796436558079877e-84,1.1325729328468478e-103,2.441089153431229e-106
1560,1.0,4.414803540581035e-27,9.504171075970657e-87,1.3966867788256405e-21,1.9582705433377844e-58,3.931159624620993e-60,1.8116999188320963e-77,2.4162375045124527e-89,1.7017166389067576e-136,9.101647688624465e-71
1561,1.0,9.810758428721056e-60,3.7362116463161194e-89,1.5897515108648445e-151,1.874913210717764e-33,1.5936786348611508e-134,8.926959272555921e-19,1.3842436051001946e-133,3.458483537990371e-145,3.209151097198294e-144
1562,1.0,1.2627299577847373e-25,2.939420842709982e-134,4.734115666206676e-40,5.089015476376499e-44,6.796032392494623e-105,2.5075394551028307e-155,1.333804373581365e-147,9.351666927341063e-101,4.5985040704646145e-186
1563,0.9815578328085685,6.002262343196734e-29,1.474236830884513e-46,3.6187480922348244e-44,0.01844216719143159,1.838340897983598e-78,1.1290693100208475e-52,5.472253367354367e-91,4.0894106135800885e-67,2.368726443351745e-61
1564,1.1776377995386552e-19,5.139524848156439e-53,2.1922210802156386e-46,1.6122260821331844e-95,0.999999999989458,6.053189604473847e-49,1.0541992377669758e-11,1.6578723533277744e-65,9.194899863080844e-101,2.1858686296020857e-80
1565,0.999129792953877,0.0008702070461228587,2.656216037688396e-44,6.2040031109708945e-183,9.058892847780161e-35,3.2660626798372086e-51,3.0896500190540626e-55,1.5497680552379994e-152,2.1484623580135414e-56,2.9604031218514093e-156
1566,0.9999999999977229,1.3619480651133093e-13,7.888276178896265e-39,1.3603172373288566e-50,2.6956433712608994e-40,3.1120175720820016e-72,2.1409591602885594e-12,3.529059655408203e-52,7.789208216234948e-37,7.273700027237388e-39
1567,2.782846083047981e-209,1.9376813110366344e-293,0.0,1.0,4.877345640571046e-249,2.4548259012186965e-284,3.651448722252704e-294,1.6159426338901082e-196,0.0,4.228333649143356e-277
1568,6.48252207233423e-30,3.309368588726802e-31,1.0200953421567059e-09,6.877891406944077e-78,4.344448251664693e-33,0.9999999989799047,4.766208711797799e-26,1.2209307694521273e-143,9.327691154023943e-36,1.966329269389653e-82
1569,8.586060281145839e-10,1.134364948230165e-34,4.115386107085467e-26,0.9998639859680729,1.2241466156240062e-46,4.029835295001105e-38,0.00013601317332093593,8.3735254666058e-35,2.564031261635614e-35,4.854638490626946e-17
1570,1.0603706419406854e-46,1.1959013940654423e-25,6.537822446515859e-74,1.0208613389291184e-147,7.303664077287892e-07,3.144464018663099e-67,3.5959593512693427e-81,1.2190126751384826e-150,0.9999992696335923,2.0010495482894833e-110
1571,1.6665229521853222e-19,1.0,3.4062143627436428e-49,2.9034852685317885e-23,5.467820597234231e-74,9.190463341276094e-54,3.0428600044871224e-75,2.5636477052844717e-76,1.0629792809761042e-141,8.355984863169217e-29
1572,8.267693717912026e-32,6.182191465690648e-27,5.93923403328393e-47,1.1174300198600995e-43,2.223804781548119e-26,6.565737886336964e-72,5.392827454169254e-52,3.731225496838403e-113,1.0,2.8161630465408435e-111
1573,1.1170767602075806e-14,0.9999999999999885,3.3892422935601293e-16,1.84543641750122e-59,2.7939196248739886e-39,4.695679646660768e-23,1.7164989656996024e-19,1.727621010892182e-128,3.978833689268209e-52,6.4561256722904435e-53
1574,1.0,2.2064883807162067e-42,3.1103117997106357e-23,2.304771402206132e-61,4.3542188569600496e-33,4.4604783589947395e-71,3.2330850868262e-54,1.5729649317168117e-45,1.0542132956034381e-106,2.1360230056205703e-70
1575,1.7467872999064593e-40,8.25995683019408e-60,3.1179795517991597e-91,2.3575548057293597e-41,8.850619660855241e-21,2.5927862685569398e-45,9.733316801686027e-35,0.9999999687505031,1.3974040776058565e-55,3.1249496988603735e-08
1576,0.009066913086936261,0.9909330869122975,7.662462435816132e-13,1.0454859389792341e-51,5.273654747350812e-92,2.3897091691661123e-102,3.65827445953895e-85,4.2041639108002753e-129,2.0747094881394597e-100,4.222712739815411e-73
1577,1.926440271070359e-105,4.969004672336229e-97,1.0,8.479859513247552e-122,1.1098235041887684e-46,8.225508499833275e-137,2.194727845026944e-42,9.939134185636098e-162,7.835070803106527e-18,3.9498108238497446e-68
1578,7.7874409698182115e-28,1.6856928044934026e-39,1.6206203444565825e-26,2.9570623254227254e-21,0.9993405852012271,2.3696977963000686e-09,4.3526773368895443e-23,0.0006520733821752551,1.090577708430506e-16,7.3390468998122e-06
1579,0.9852451530453046,0.014754846954695443,3.263064461441822e-58,7.465288920144322e-27,1.2620292388312072e-157,8.664708645076633e-95,7.9921544352930335e-50,6.901507167856542e-184,2.328964452557987e-38,1.1431261906984129e-136
1580,1.0,1.7715514671783629e-44,1.2794448925095802e-83,1.2483630597225502e-248,2.4558094690130684e-83,1.1377324491952255e-197,5.811357828134949e-28,4.612135556091343e-237,5.582684275683991e-115,3.305245055953686e-203
1581,1.0,5.133287509891489e-28,1.080082894967186e-71,1.4704271422233194e-161,5.251775155693689e-57,1.1582246873961396e-95,1.4941460541710444e-28,1.7222971970344108e-159,9.359215575455974e-98,6.676590795983625e-152
1582,0.9999999999006897,4.142763708244142e-91,2.101474356338342e-65,2.341984392153798e-40,5.191099133432258e-54,9.747587892349003e-87,1.9257861781278765e-19,2.7623334058012863e-118,9.931036101552238e-11,2.4409464190477695e-70
1583,0.001947151871511792,0.004708609753547085,0.9933442383717821,2.5382021624924435e-134,3.1589250759730206e-12,8.228561851284063e-31,3.5797023583923423e-19,1.1862188061786345e-148,3.5943945376266376e-67,7.59842292101138e-146
1584,3.0844064336765105e-185,5.28626976774563e-146,1.1237559611346586e-235,6.927177676758956e-84,1.043930239828248e-62,5.431516431219606e-35,8.068624402801417e-122,0.9999999999960278,5.062532770212451e-205,3.972193846549546e-12
1585,7.435293167215575e-22,1.4101389886783687e-27,1.0,2.8017598609299703e-176,1.2985265209997511e-99,1.3614259157285945e-39,2.9025730689326564e-67,7.888426874582993e-190,6.9753780350923335e-71,1.1626641906927653e-202
1586,0.9916674927882357,2.0927558635032776e-46,1.3295092730522555e-65,2.1615968900710876e-138,1.5189584062796625e-59,0.008332482021538802,3.5007848502193406e-182,1.6940646268279156e-120,2.5190225450606713e-08,1.0385382186794991e-139
1587,1.537831045460098e-75,1.2906048368619912e-86,1.3456021724093836e-77,1.0,6.247612316374801e-77,1.022035242314669e-70,1.2226590214585874e-50,4.527721793330468e-33,1.016663165676811e-143,4.029451811702095e-88
1588,1.9453890254829815e-40,1.4894006941152413e-88,1.8387579743699662e-212,0.9999999999469673,4.222687201955251e-192,1.4897357901403952e-86,2.0173637263901558e-109,3.3859984644148187e-112,2.1847293091243564e-184,5.303258703693948e-11
1589,2.121372660364989e-38,1.0,1.8028528966924709e-53,5.590430237463013e-259,2.0432483463215908e-72,1.3078879236143985e-82,1.317205841513332e-74,1.2974943379870734e-251,1.2717100270128948e-68,8.323016783012425e-154
1590,1.1008228441000457e-05,5.552462910703134e-32,1.9633282730593264e-26,8.502229559413302e-14,3.391632774159596e-15,6.293827089147991e-15,2.735662723242715e-29,1.015873736116995e-43,0.9999889917714642,7.626984624166164e-20
1591,0.9999992989534204,7.010465795453877e-07,1.719486394066559e-107,1.1879065055086171e-86,2.5641765583897358e-105,1.852874211295442e-70,1.2780938914433917e-97,1.3192475552257989e-276,5.773169607738047e-65,1.0612522614052042e-133
1592,0.9835623692726876,0.016437608651357218,5.141130135365588e-29,2.9241817587738985e-174,2.207595517398179e-08,4.1398290844757404e-63,9.175378616917495e-25,8.287869057589953e-117,2.306857627946718e-56,1.4159272104638147e-98
1593,1.2620431295257451e-36,2.9992796962232095e-16,7.787487329287415e-38,1.2941664712633652e-102,1.7878070654460416e-60,0.9999999999999998,1.5837071899705225e-38,4.8016497078003817e-194,1.2727078576834518e-53,8.195996569276281e-104
1594,1.0,1.1830433268589844e-101,3.3081677521018894e-109,8.23325893732018e-161,2.0319836652902378e-25,1.495459723113089e-204,1.1650339027415764e-69,2.446611293868144e-184,1.7074550288032022e-85,1.5063013810954972e-99
